path,entry_type,link_target,source_modified_at_sydney,snapshot_at_sydney,size_bytes,sha256
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/da.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5698,3319af6450e001a408a0780317c1bb3749de6e5ff02fdd3d9d51eedbaa9e5205
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/da.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/da.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,12486,d2d168acc0c5bc23e340a559dfa7939a22a1839cf7ad285354ba65f7cb368a48
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/dispatch.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,1213,54e62c7c370b81f9f6ab6c4293eaf1c7aaf858c0acaaae7e7266d6dd3518db72
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/domain.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/domain.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,4615,2e20101d8a82b5b4d1594dc657512d87b4ebbde2e83d44ef4680e74f6aec65a3
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/domain.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,267,06a6893e406dd181f2bb4a7c21be4102c8239b40c3c0a457ec5576401a1a912c
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/domain.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,14735,d2f8cbd25168ab7195bb7dfcee38ab4d099d4e0dbd007b0fd63ab557b094779a
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,99,73dbf312d034a5b9b3546f025c2d616a6aaca6d8cf45611bf4ac49900715ef60
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6176,ed298ade03111110ec564721bac9d0183a43ac2ee9fa25837993fdb39797df50
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase1.a2.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase1.a2.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6038,cc892f3956e7f11f7e8f7fff66803cfaa211100a8b7b0e671eac9047e99a654c
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/eic.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,16299,16467a6995904322d677329e76bee68903e113c01c91989c0a00bdfcaea33c27
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/field_analysis.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,18246,4a11617cb3f109efe3d417cd721e1e55694e925bf13703195200fc44517b5177
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/metadata.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,223,449bba6ec4f19faada687854b7909b5b3acaf7ee9a2315b273eef3e5d66a8b96
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/methodology.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/methodology.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6935,fa3ff749d1bb84c3cd416b657087007a6ea6272a0eeecfa5f82aa10b5ae97ba2
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/methodology.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/methodology.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,18282,3793433c1af2d0b63be90bcec5953889f0b7f4ecd025fe44b04f107a88a266ab
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/perspective.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/perspective.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5637,006c27866f700015fb6311769e759c2b1b2a5135b4d65b797f67031da1803605
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/perspective.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/perspective.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,13929,d727af91ab32931184d83002efbc0760ca0c069f5f708225abdc222de33b8a8d
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/recovery-state.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5310,02784bada78a7f3db3adbef4ca0b5b14ea2d6cf20427a00838e513116c4885b6
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/synthesis.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22,70b9104a0365f0ec66bebd244f8fa274f64afe52ef6fd26e8ae36607f977559b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r2/synthesis.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,51239,8e568b4da24d4b0eba86906080898282cfe0123821d8743518a117b942806da2
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/contract.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3945,34c67fee92a46ffcb4d1bebfb02f9a0cbaa4f63a7499163305988f4c80f29c9e
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/da.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/da.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6547,3d719699b1d12dd1b8377f8a03094af8db1ffdd5b531b3d6528735ab2abb31ef
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/da.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/da.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,11132,ed58a04ba41714dd450ea5471e97e5317db86ac3cb354ca68a2f6e309b113e94
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/dispatch.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,1225,a8c3d27c018a2034f3cda44768a03eb9366a8c8c9efe07e45f0f9ed45f0313f3
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/domain.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/domain.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5510,5bac122a253421c438869ace444a140e4be8cef994df47177220c2be70cc95e9
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/domain.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/domain.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,19000,9d3b5f1c8edefcc2473df36afa1688d72f73ad9f6af0f47eb08009fc653e80bf
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/eic.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/eic.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5760,35bdaeff5b286935214ebc8db5462e8753fa43c500a8e026d1388f6a897c14fd
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/eic.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/eic.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,16192,9d67438f862e9e9e930a70e7868e925251e10365d833f8625ae54e2fa157f0a4
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/field_analysis.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,19974,3c537f471df46ab71460228bc318f0e7d3109ec528bf4efd7765d8acf4510275
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/metadata.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,223,449bba6ec4f19faada687854b7909b5b3acaf7ee9a2315b273eef3e5d66a8b96
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/methodology.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/methodology.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,7829,002f8ea43fe37b7e89e3d7f1a8d85d600070a0a1421e22acb8dc6a286a81c5d6
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/methodology.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/methodology.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22216,c57518794d0f3716b322537d4092ada088966756c053aa252a1e10750b83111b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/perspective.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/perspective.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5191,ec052ffe7adc32fa4b6df49fdd9197872dd1afe7550e5aee5727946f2c268350
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/perspective.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,267,852fa4abcbb9e11bb2dcf45cf495f2c6b90b6c868e48cebf3363d68644112394
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/perspective.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,21515,23f87ad8c1b633997d21dab49f639ed790aae97c64b151044d3fdb753eca37ba
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/recovery-state.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5488,692f3a9a728f5a3541feae1d2bd5bb7c5d0406adeec54b7f0f0575548d510a43
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/synthesis.a1.deliverable.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,113,bad32ce985241f430242fd8813af65165cecc4b6637780ed125d49f94e1af23b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/synthesis.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22,70b9104a0365f0ec66bebd244f8fa274f64afe52ef6fd26e8ae36607f977559b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/synthesis.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,78352,fd700558bf54d413eed9d1587c1b56ea99cb5da64918abe91d3236a8061b9e4e
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/synthesis.a2.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22,70b9104a0365f0ec66bebd244f8fa274f64afe52ef6fd26e8ae36607f977559b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms00_clean-baseline-r99/synthesis.a2.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,49125,52ce1b9b35e8a9c12ea5a65c93f959cc6aaa287db811ea06f9524e36a39a6cdc
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/contract.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3945,89d27dce44b7a1011f8f543fcd3263f3673f8d62fcc5749558e4880362894c45
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/da.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/da.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6509,94040aa3aba90859ab38b7fcd973007ab7216134abcbb6289a15165b3e510926
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/da.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/da.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,18799,336df8a468a8a7334fca7143a62cb1b087da55202749c62f67b67ef8821f0990
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/dispatch.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,1373,de6eef28cc60167206cc5f2da23b7e4c854656ba04ad600f025a88c7de84eb34
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/domain.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/domain.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6085,492d32f5039147e2d8434e0af765ea7beb81e7574a3d011f1dfa374e96308dc2
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/domain.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/domain.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,23824,6826a3411512c38af270ec319f3c5c37c3b3082c4ba4c1f00640d6e285cf45d8
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,99,73dbf312d034a5b9b3546f025c2d616a6aaca6d8cf45611bf4ac49900715ef60
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6179,0f1194cb86f8571f362bde7a338a75f89219c97b4250c730db7dbabb5fef64d1
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase1.a2.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase1.a2.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5248,972daae1d7b598feeb7e33f42703eaeca2e1322eba28406b2c14e1afce1fd995
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/eic.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,23560,dd5a5328df1c3fd80235cab7720c8997b4bac82095d922f401dda2ef3895ff96
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/field_analysis.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,19611,16c3ea29ecb0be65b72ad9a5f213c2a6f6df37843fa21f1798d3fabd664abee9
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/metadata.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,200,c965998dfbbd2bbbceceffaf85cc9081bb1c3ce893f0b8be6ea87bf502d76d62
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/methodology.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/methodology.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,7434,28dbd436575fd68b1466febf72053770af0de05d924628ca1a178712cca9085a
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/methodology.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,24,47bab2bdfa2d81f9cb693384531a4c72c5a26da00fbb36590b92c97fbc730075
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/methodology.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,27489,900d9bcebc3fba20faaf5c26be260586ce7c03bc1e6730ea14dacc4e15f9cb85
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/perspective.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/perspective.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,5494,f4a945e06164a3b7b66ed816ab5b9a1464531182d5f22cf3e03c8dc39d6cba04
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/perspective.phase2.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,267,852fa4abcbb9e11bb2dcf45cf495f2c6b90b6c868e48cebf3363d68644112394
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/perspective.phase2.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,16419,9173206d945ed06472884c704cc87ca8c635a07fa7a8c7b267657aaf94602751
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/recovery-state.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,6037,e1f8ad8f0e59e467b9aad5abe8c27bfd055de2089e4db6efb3d525b4eae67915
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/synthesis.a1.deliverable.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,78,2558aed8c97caa64ed043b6a7b33f691a50ea8828d689e4ebaadea3f98f694cd
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/synthesis.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22,70b9104a0365f0ec66bebd244f8fa274f64afe52ef6fd26e8ae36607f977559b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/synthesis.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,51509,64b079d22e838a113159493ea0e14a76ae454ce0d7e40837eaebb7b1435a3bfa
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/synthesis.a2.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,22,70b9104a0365f0ec66bebd244f8fa274f64afe52ef6fd26e8ae36607f977559b
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms01_quant-baseline-r1/synthesis.a2.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,63898,bf1b44cbfdb9026b6637d7a7337f7cb2f769d9ec4c6c70740f5b30265d924278
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms02_qual-baseline-r2/contract.json,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,3945,2c9af49fda9512bc4c18abc38286c7d0f895be8ea2594993fba73399e95c7ef7
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms02_qual-baseline-r2/da.phase1.a1.gate.log,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,25,494d8eb8bf3df8d444f7398a9421c6930aadbc4e54de1b88af8f3d3ed0e3b4ce
academic-research-skills-main/evals/heldout/reviewer_seeded_defects/runs/raw/2026-08-04-ms02_qual-baseline-r2/da.phase1.a1.md,file,,2026-08-15T15:33:26+10:00,2026-09-25T20:10:29+10:00,7144,49191857f33d775cd017477d95c5b0c3166e6faf7e6f923ae2b501b3a909d6fc
